dia,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.838,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.839,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.840,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.841,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.842,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.843,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.844,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.845,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.846,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.847,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.848,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.849,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.850,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.851,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.852,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.853,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.854,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.855,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.856,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.857,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.858,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.859,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.860,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.861,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.862,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.863,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.864,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.865,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.866,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.867,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.868,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.869,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.870,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.871,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.872,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.873,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.874,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.875,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.876,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.877,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.878,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.879,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.880,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.881,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.882,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.883,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.884,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.885,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.886,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.887,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.888,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.889,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.890,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.891,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.892,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.893,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.894,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.895,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.896,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.897,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.898,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.899,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.900,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.901,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.902,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.903,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.904,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.905,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.906,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.907,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.908,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.909,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.910,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.911,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.912,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.913,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.914,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.915,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.916,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.917,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.918,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.919,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.920,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.921,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.922,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.923,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.924,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.925,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.926,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.927,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.928,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.929,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.930,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.931,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.932,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.933,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.934,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.935,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.936,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.937,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.938,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.939,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.940,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.941,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.942,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.943,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.944,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.945,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.946,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.947,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.948,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.949,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.950,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.951,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.952,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.953,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.954,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.955,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.956,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.957,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.958,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.959,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.960,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.961,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.962,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.963,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.964,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.965,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.966,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.967,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.968,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.969,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.970,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.971,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.972,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.973,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.974,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.975,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.976,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.977,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.978,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.979,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.980,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.981,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.982,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,13.983,326
